purchases,balance,credit_limit,payments,tenure,oneoff_purchases,installments_purchases,cash_advance,prc_full_payment,cash_advance_frequency,cash_advance_trx,purchases_trx,minimum_payments,balance_frequency,oneoff_purchases_frequency,purchases_installments_frequency,default
261.64,24.527253,4000.0,376.758504,12,0.0,261.64,0.0,0.818182,0.0,0,10,169.78292,0.909091,0.0,0.833333,0
1989.28,8350.145568,14000.0,4720.900413,12,842.8,1146.48,893.757903,0.0,0.083333,2,8,2557.044576,1.0,0.166667,0.166667,0
10848.5,4559.779234,7500.0,9423.715495,12,8208.0,2640.5,0.0,0.0,0.0,0,123,2925.275522,1.0,0.666667,1.0,0
43.39,2.67713,4000.0,130.107234,12,0.0,43.39,0.0,0.090909,0.0,0,1,29.700051,0.090909,0.0,0.083333,0
645.32,1570.682346,1800.0,2591.391006,12,645.32,0.0,1665.331678,0.0,0.416667,9,2,808.217224,1.0,0.166667,0.0,0
987.1,7201.736985,10500.0,1941.541158,12,862.1,125.0,5468.620604,0.0,0.25,16,9,2391.987571,1.0,0.333333,0.083333,1
1464.14,6467.885013,11500.0,1658.563509,12,978.71,485.43,3947.86784,0.0,0.416667,10,23,1887.413517,1.0,0.583333,0.666667,1
927.0,64.080909,5000.0,1260.16384,12,600.0,327.0,0.0,0.222222,0.0,0,4,59.04439,0.454545,0.083333,0.166667,0
393.62,5635.860679,10000.0,1919.630466,12,153.72,239.9,5933.467329,0.0,0.75,24,15,1731.549385,1.0,0.916667,0.166667,0
965.5,3670.50596,7500.0,1034.932404,12,876.13,89.37,0.0,0.0,0.0,0,9,941.496383,1.0,0.5,0.083333,0
0.0,2458.376257,7500.0,4543.63481,12,0.0,0.0,102.275984,0.0,0.083333,1,0,647.20869,0.818182,0.0,0.0,0
336.41,768.004936,6000.0,947.696134,12,336.41,0.0,0.0,0.0,0.0,0,9,217.027653,1.0,0.75,0.0,0
540.0,75.647479,4000.0,548.967281,12,0.0,540.0,0.0,0.0,0.0,0,3,48.659935,0.727273,0.0,0.166667,0
36.0,2.433254,7500.0,0.0,12,0.0,36.0,0.0,0.0,0.0,0,2,0.0,0.181818,0.0,0.083333,0
878.52,1121.730896,1500.0,542.836917,12,103.1,775.42,197.648111,0.0,0.083333,1,39,471.496776,1.0,0.166667,0.916667,0
144.26,7.56809,11500.0,134.710832,12,67.08,77.18,0.0,0.111111,0.0,0,7,75.515008,0.545455,0.083333,0.166667,0
493.85,2053.441598,2000.0,2795.059574,12,441.35,52.5,1738.33378,0.0,0.833333,16,10,2661.324808,1.0,0.333333,0.25,0
4490.69,2422.311938,8500.0,5763.666926,12,3456.25,1034.44,188.783221,0.0,0.083333,1,52,582.589765,1.0,0.916667,1.0,0
11188.62,9047.621884,10000.0,11994.41815,12,6099.16,5089.46,0.0,0.0,0.0,0,151,8517.258683,1.0,0.75,1.0,0
1829.2,3061.213971,7000.0,971.234118,12,1792.7,36.5,0.0,0.0,0.0,0,17,985.954762,1.0,1.0,0.083333,1
75.99,41.642389,2700.0,69.163384,7,75.99,0.0,0.0,0.0,0.0,0,1,99.401747,0.857143,0.142857,0.0,1
1824.16,5431.622968,14500.0,1508.016452,12,1598.56,225.6,0.0,0.0,0.0,0,23,1370.519926,1.0,0.916667,0.75,0
9325.22,6571.484039,8500.0,11036.72668,12,9325.22,0.0,0.0,0.0,0.0,0,5,1824.680131,1.0,0.333333,0.0,0
100.0,28.461629,4000.0,125.769169,12,100.0,0.0,0.0,0.0,0.0,0,1,104.857518,1.0,0.083333,0.0,0
1431.89,4178.625215,4000.0,2384.542045,12,430.69,1001.2,0.0,0.0,0.0,0,39,3868.70983,1.0,0.416667,0.833333,1
2260.41,3019.019487,8500.0,2187.930651,12,1356.33,904.08,0.0,0.0,0.0,0,25,739.224894,1.0,0.416667,0.75,0
0.0,1.045584,1200.0,1068.581252,9,0.0,0.0,466.643895,0.5,0.111111,1,0,25.537,0.333333,0.0,0.0,0
10410.49,2723.369217,19500.0,9695.650901,12,1158.84,9251.65,0.0,0.363636,0.0,0,41,726.696049,0.909091,0.666667,0.583333,0
990.7,1070.999446,1400.0,505.317328,12,482.0,508.7,0.0,0.0,0.0,0,13,438.324017,1.0,0.25,0.583333,0
3034.92,279.608696,2900.0,2928.909865,12,0.0,3034.92,0.0,0.083333,0.0,0,12,2733.317012,1.0,0.0,1.0,0
1038.81,1255.901821,5700.0,1215.454299,12,1038.81,0.0,1092.634704,0.0,0.083333,1,21,422.331098,1.0,0.916667,0.0,0
45.65,2229.857287,2500.0,542.7463,12,45.65,0.0,0.0,0.0,0.0,0,1,628.211031,1.0,0.083333,0.0,1
2641.98,2363.489077,3000.0,1839.928884,12,1386.3,1255.68,263.884743,0.0,0.083333,1,41,1075.456585,1.0,0.666667,0.75,0
1189.52,4014.388265,8000.0,0.0,12,1189.52,0.0,0.0,0.0,0.0,0,12,0.0,1.0,1.0,0.0,0
300.0,7623.224897,12000.0,1975.974183,12,0.0,300.0,2800.728343,0.0,0.25,3,6,1774.584333,1.0,0.0,0.416667,0
126.69,3421.571922,10500.0,2515.435738,12,42.88,83.81,154.341344,0.0,0.083333,1,5,975.504012,1.0,0.083333,0.25,0
247.09,48.898611,5500.0,409.594792,12,0.0,247.09,182.357669,0.0,0.166667,3,7,69.921472,0.545455,0.0,0.416667,0
301.1,1874.716289,1950.0,586.974046,12,83.0,218.1,0.0,0.0,0.0,0,10,1089.040271,1.0,0.166667,0.333333,1
1112.2,3215.511032,7200.0,0.0,12,1112.2,0.0,7616.064965,0.0,0.25,4,4,0.0,0.818182,0.25,0.0,0
2410.07,237.235398,4000.0,3773.727455,12,1670.5,739.57,0.0,1.0,0.0,0,15,169.879335,0.636364,0.083333,0.333333,0
5350.19,1272.927288,8000.0,5825.602115,12,4783.34,566.85,0.0,0.166667,0.0,0,101,318.305326,1.0,1.0,0.916667,0
630.03,558.476701,5500.0,426.092563,11,630.03,0.0,0.0,0.0,0.0,0,1,213.369694,1.0,0.090909,0.0,0
3197.24,2814.207626,3000.0,3574.480603,12,2080.02,1117.22,0.0,0.0,0.0,0,49,1328.897516,1.0,0.666667,1.0,0
133.0,8.061012,3000.0,130.61272,12,0.0,133.0,0.0,0.181818,0.0,0,3,41.436595,0.363636,0.0,0.166667,0
1646.16,435.862142,12000.0,1055.835407,12,1023.42,622.74,0.0,0.0,0.0,0,33,236.619362,1.0,0.583333,0.75,0
79.66,6.390383,1500.0,75.896288,12,0.0,79.66,0.0,0.0,0.0,0,12,75.967742,1.0,0.0,1.0,1
319.92,9612.21512,12000.0,10993.89211,12,0.0,319.92,13439.5704,0.0,0.416667,12,12,2501.560923,1.0,0.0,1.0,0
3677.52,7938.559134,12500.0,2657.856602,12,3543.73,133.79,0.0,0.0,0.0,0,98,1912.298544,1.0,1.0,0.5,0
1041.63,2344.478291,4000.0,3033.665478,12,1041.63,0.0,4003.968939,0.0,0.333333,6,14,716.70488,1.0,0.25,0.0,0
675.96,996.48222,1000.0,1851.602411,12,0.0,675.96,0.0,0.083333,0.0,0,12,1382.292833,1.0,0.0,1.0,0
193.14,19.508047,2000.0,220.46377,12,0.0,193.14,0.0,0.25,0.0,0,5,71.965063,1.0,0.0,0.416667,0
1703.23,185.640313,11500.0,1449.039414,12,1703.23,0.0,0.0,1.0,0.0,0,13,183.298253,1.0,1.0,0.0,0
0.0,5335.302925,6000.0,1350.318606,12,0.0,0.0,468.958688,0.0,0.166667,2,0,1249.937085,1.0,0.0,0.0,0
234.16,22.189283,1500.0,479.910499,11,0.0,234.16,0.0,0.5,0.0,0,4,149.977816,0.363636,0.0,0.272727,0
29.68,5.871769,10000.0,76.943584,12,29.68,0.0,0.0,0.0,0.0,0,1,75.595199,0.818182,0.083333,0.0,0
1322.67,1049.496471,11000.0,802.38543,12,1096.71,225.96,774.260436,0.0,0.25,6,28,229.655091,1.0,0.75,0.416667,0
1607.88,5570.190127,13500.0,1583.411686,12,0.0,1607.88,0.0,0.0,0.0,0,84,2216.638394,1.0,0.0,1.0,1
0.0,1668.591831,1800.0,2166.981163,12,0.0,0.0,1716.941235,0.083333,0.166667,5,0,568.063083,1.0,0.0,0.0,0
3183.0,2224.590946,9000.0,3823.346244,12,3183.0,0.0,0.0,0.0,0.0,0,2,629.080506,0.818182,0.166667,0.0,0
3014.23,2903.781184,4500.0,1350.370286,12,1340.34,1673.89,103.610197,0.0,0.083333,1,93,655.633916,1.0,0.833333,1.0,0
7323.38,2041.480046,3000.0,3792.095079,12,4944.88,2378.5,191.331735,0.083333,0.083333,1,81,1737.893866,1.0,0.833333,0.75,0
8533.54,7755.698607,10000.0,4758.209146,6,4072.76,4460.78,7540.30735,0.0,0.5,12,72,7256.951816,1.0,0.5,0.833333,1
408.93,614.263149,9000.0,2161.153147,12,74.8,334.13,0.0,0.0,0.0,0,10,312.343947,0.727273,0.083333,0.5,0
3999.92,8097.334733,7500.0,5624.074339,12,200.0,3799.92,0.0,0.0,0.0,0,14,9952.672511,1.0,0.083333,1.0,1
2980.46,1082.33027,6000.0,1116.967993,12,657.78,2322.68,0.0,0.0,0.0,0,50,289.439818,1.0,0.5,1.0,0
560.73,2734.66412,7500.0,717.798364,12,560.73,0.0,0.0,0.0,0.0,0,11,670.049653,1.0,0.916667,0.0,0
569.9,80.708806,9500.0,634.000055,12,569.9,0.0,0.0,0.083333,0.0,0,3,92.012927,1.0,0.166667,0.0,0
6186.77,2554.525229,10950.0,11198.92613,12,6099.08,87.69,1898.690655,0.083333,0.083333,1,38,608.36886,1.0,0.75,0.25,0
4550.81,535.947221,8500.0,4317.191232,12,3016.98,1533.83,438.469118,0.916667,0.083333,1,99,208.73456,1.0,0.916667,1.0,0
150.8,3905.365959,7500.0,990.524408,12,150.8,0.0,1659.19931,0.0,0.416667,5,2,989.783286,1.0,0.166667,0.0,0
1385.1,156.278339,14000.0,1280.473571,12,1005.1,380.0,0.0,0.833333,0.0,0,21,193.369942,1.0,0.5,0.75,0
32539.78,5131.319584,11500.0,26652.34432,12,26547.43,5992.35,0.0,0.083333,0.0,0,98,1971.129435,1.0,1.0,1.0,0
410.24,5265.763713,16500.0,12005.3074,12,44.71,365.53,15452.97758,0.083333,0.333333,13,21,1055.547896,1.0,0.083333,0.916667,0
47.95,2.564117,1500.0,294.507498,12,47.95,0.0,0.0,0.0,0.0,0,1,86.245988,0.181818,0.083333,0.0,0
126.57,1873.084577,2100.0,483.557464,12,126.57,0.0,181.139378,0.0,0.083333,1,4,524.426392,1.0,0.25,0.0,1
380.89,32.124999,5700.0,0.0,12,380.89,0.0,0.0,0.0,0.0,0,1,0.0,0.272727,0.083333,0.0,0
414.0,1473.495809,10500.0,5863.94034,12,0.0,414.0,0.0,0.5,0.0,0,9,570.250342,1.0,0.0,0.666667,0
2010.0,1504.82705,8500.0,859.829946,12,630.0,1380.0,1189.292764,0.0,0.083333,1,14,479.831475,1.0,0.166667,1.0,0
4693.15,7645.108427,13500.0,4786.64868,12,4332.65,360.5,0.0,0.0,0.0,0,12,1741.158024,1.0,0.416667,0.333333,0
498.96,1129.33758,1000.0,829.505486,12,0.0,498.96,72.259355,0.0,0.083333,1,12,1623.389428,1.0,0.0,1.0,1
224.2,668.956687,9500.0,568.336995,12,148.12,76.08,0.0,0.0,0.0,0,9,272.270427,1.0,0.083333,0.416667,0
2856.57,2302.184366,2500.0,2914.419813,12,922.84,1933.73,0.0,0.0,0.0,0,62,2173.680619,1.0,0.25,1.0,0
0.0,272.711518,3000.0,2755.877257,12,0.0,0.0,682.156051,0.181818,0.083333,2,0,144.621645,0.818182,0.0,0.0,0
0.0,4246.430225,7000.0,6010.525656,12,0.0,0.0,9270.408108,0.083333,0.666667,16,0,1793.262654,1.0,0.0,0.0,0
0.0,2420.761135,3000.0,871.713321,12,0.0,0.0,567.233798,0.0,0.083333,2,0,609.206784,1.0,0.0,0.0,0
409.63,2935.324966,5000.0,580.13865,12,351.87,57.76,1876.241162,0.0,0.25,4,12,1114.588285,1.0,0.583333,0.083333,1
843.34,83.148283,6500.0,1024.267592,12,843.34,0.0,0.0,0.5,0.0,0,17,122.850835,0.636364,0.5,0.0,0
0.0,5469.851311,6000.0,1362.966798,12,0.0,0.0,512.792701,0.0,0.166667,3,0,2019.027883,1.0,0.0,0.0,1
2236.49,280.142117,10000.0,1986.838064,12,758.52,1477.97,0.0,1.0,0.0,0,34,233.614975,1.0,1.0,0.666667,0
464.51,5790.930626,6000.0,1515.594331,12,399.41,65.1,2516.727082,0.0,0.166667,6,10,2092.915898,1.0,0.25,0.166667,1
1779.0,3605.714046,5000.0,856.05828,12,1779.0,0.0,0.0,0.0,0.0,0,2,761.012234,1.0,0.166667,0.0,0
0.0,3992.261885,4000.0,1057.678259,12,0.0,0.0,348.834361,0.0,0.583333,9,0,1229.820066,1.0,0.0,0.0,1
456.36,41.833264,6000.0,370.996177,12,0.0,456.36,0.0,0.333333,0.0,0,14,163.287618,1.0,0.0,0.916667,0
5758.71,635.090434,2900.0,7943.57021,12,2252.37,3506.34,0.0,1.0,0.0,0,48,197.416104,0.818182,0.25,0.75,0
245.98,1521.1681,6000.0,2261.523522,12,245.98,0.0,2792.67597,0.0,0.25,3,2,388.258009,1.0,0.166667,0.0,0
0.0,5547.092593,12000.0,1786.142816,12,0.0,0.0,3298.958165,0.0,0.083333,2,0,1351.998523,1.0,0.0,0.0,0
733.9,2503.107213,3000.0,1620.193277,12,733.9,0.0,0.0,0.0,0.0,0,13,857.535876,1.0,1.0,0.0,0
1641.07,191.450711,500.0,1583.918811,12,1641.07,0.0,380.972341,0.636364,0.083333,1,15,137.046292,1.0,0.666667,0.0,0
674.73,3621.70204,4000.0,1139.058595,12,674.73,0.0,1684.957411,0.0,0.166667,8,12,1403.477006,1.0,0.25,0.0,1
2702.47,2762.479434,11000.0,7596.768364,12,1526.31,1176.16,0.0,0.083333,0.0,0,27,1013.086448,1.0,0.25,1.0,0
0.0,4338.606862,8000.0,8019.800702,12,0.0,0.0,1817.569093,0.0,0.083333,4,0,964.118618,1.0,0.0,0.0,0
1579.15,388.873921,2700.0,451.600059,12,1462.35,116.8,0.0,0.0,0.0,0,15,199.955286,0.727273,0.5,0.25,0
0.0,9261.310686,11000.0,1933.413908,12,0.0,0.0,8603.045938,0.0,0.416667,10,0,2576.552758,1.0,0.0,0.0,1
2161.38,208.131845,4500.0,2059.879468,12,451.5,1709.88,0.0,1.0,0.0,0,41,165.05215,1.0,0.166667,1.0,0
1482.19,169.088238,6000.0,1289.570234,12,446.07,1036.12,0.0,0.666667,0.0,0,26,173.686552,1.0,0.583333,0.666667,0
1446.05,133.911556,3500.0,1364.121036,12,544.45,901.6,0.0,0.833333,0.0,0,16,186.240772,1.0,0.083333,1.0,0
0.0,1613.34907,4500.0,312.433361,11,0.0,0.0,1606.322681,0.0,0.181818,3,0,648.139459,0.909091,0.0,0.0,1
397.06,566.908563,2100.0,0.0,12,303.7,93.36,0.0,0.0,0.0,0,12,0.0,1.0,0.166667,0.583333,0
498.17,53.208422,15000.0,611.606459,12,459.02,39.15,0.0,0.909091,0.0,0,14,162.94308,1.0,0.916667,0.083333,0
2009.12,1329.967543,2500.0,2715.972095,12,1296.68,712.44,1763.794583,0.0,0.25,10,36,956.330023,1.0,1.0,1.0,0
5359.02,515.904786,6000.0,0.0,12,2399.78,2959.24,0.0,0.0,0.0,0,60,0.0,1.0,1.0,1.0,0
0.0,927.041961,1000.0,719.974244,12,0.0,0.0,402.974164,0.0,0.333333,5,0,339.553093,1.0,0.0,0.0,0
0.0,1872.767651,5500.0,1151.721386,12,0.0,0.0,3394.509419,0.0,0.166667,3,0,627.015802,1.0,0.0,0.0,0
0.0,185.396312,1000.0,117.542764,11,0.0,0.0,842.456926,0.0,0.363636,7,0,137.6915,1.0,0.0,0.0,1
0.0,4823.822993,7000.0,863.62306,7,0.0,0.0,6481.300951,0.0,0.142857,4,0,1148.631716,0.857143,0.0,0.0,1
126.2,994.105777,1950.0,314.302968,12,126.2,0.0,0.0,0.0,0.0,0,10,417.290247,1.0,0.833333,0.0,1
225.0,40.089221,1500.0,325.578502,12,0.0,225.0,0.0,0.166667,0.0,0,12,286.122587,1.0,0.0,1.0,0
734.97,0.478714,6000.0,1159.135064,12,159.0,575.97,0.0,0.0,0.0,0,16,0.0,0.090909,0.083333,0.75,0
14.95,4732.37354,5700.0,1289.284068,12,0.0,14.95,2173.356068,0.0,0.416667,11,1,1172.289863,1.0,0.0,0.083333,0
874.98,9206.811696,12500.0,2055.100879,12,350.0,524.98,4653.693195,0.0,0.333333,9,16,2199.077716,1.0,0.083333,0.666667,1
0.0,6719.376505,7500.0,1493.089193,12,0.0,0.0,2443.262416,0.0,0.333333,7,0,2488.976669,1.0,0.0,0.0,1
445.2,2233.074041,8000.0,1042.991769,12,445.2,0.0,0.0,0.0,0.0,0,4,579.587654,1.0,0.166667,0.0,0
0.0,1867.649838,4500.0,476.162309,12,0.0,0.0,3264.573342,0.0,0.666667,9,0,401.970276,1.0,0.0,0.0,0
689.34,57.842746,1500.0,453.842413,12,0.0,689.34,0.0,0.333333,0.0,0,24,148.28357,1.0,0.0,1.0,0
2006.87,4194.033835,21000.0,19714.09728,12,420.6,1586.27,0.0,0.1,0.0,0,26,1479.309409,0.727273,0.083333,0.666667,0
678.0,2459.862339,2500.0,1926.31853,12,678.0,0.0,927.25167,0.0,0.25,4,12,1933.173023,1.0,1.0,0.0,1
0.05,850.630114,1000.0,1084.281127,12,0.05,0.0,1700.634586,0.0,0.333333,7,1,367.409536,1.0,0.083333,0.0,0
3085.69,353.198215,8500.0,2690.525687,12,3032.97,52.72,0.0,1.0,0.0,0,21,192.66679,1.0,1.0,0.083333,0
0.0,2669.160638,3000.0,642.777061,12,0.0,0.0,142.141325,0.0,0.166667,2,0,1122.076137,1.0,0.0,0.0,1
1080.0,92.440743,6000.0,1077.058667,12,1080.0,0.0,0.0,1.0,0.0,0,12,169.005281,0.909091,0.75,0.0,0
2721.16,706.675991,6500.0,4952.900653,12,2417.41,303.75,0.0,0.083333,0.0,0,32,280.821958,1.0,0.5,1.0,0
3095.96,361.319366,14000.0,4003.782858,12,1383.56,1712.4,0.0,0.583333,0.0,0,32,197.186568,1.0,0.916667,0.833333,0
0.0,2324.086254,2300.0,2147.890523,11,0.0,0.0,1600.758078,0.0,0.909091,13,0,2077.873573,0.909091,0.0,0.0,0
71.07,2922.487907,9500.0,9226.751112,12,0.0,71.07,3595.158425,0.0,0.166667,9,3,797.250949,1.0,0.0,0.166667,0
65.0,98.364739,1200.0,718.794328,12,0.0,65.0,0.0,0.0,0.0,0,2,53.655347,0.181818,0.0,0.166667,0
4786.61,498.208616,9000.0,3805.669705,12,4397.64,388.97,0.0,1.0,0.0,0,61,163.459999,1.0,0.833333,0.5,0
174.42,16.93339,2500.0,347.08638,12,0.0,174.42,0.0,0.75,0.0,0,5,149.301101,0.454545,0.0,0.25,0
242.88,3355.631092,13500.0,6084.115091,12,0.0,242.88,0.0,0.090909,0.0,0,12,890.639118,1.0,0.0,1.0,0
216.94,907.982017,3200.0,222.02316,12,216.94,0.0,1011.997944,0.0,0.166667,5,3,300.210049,1.0,0.166667,0.0,1
2246.3,1132.386178,6000.0,32048.6122,12,2246.3,0.0,14048.07181,0.8,0.416667,20,8,406.790252,0.454545,0.333333,0.0,0
361.73,1254.6691,1500.0,535.606816,12,361.73,0.0,198.686744,0.0,0.083333,1,2,432.68808,1.0,0.166667,0.0,0
330.0,80.336636,1800.0,345.330572,10,330.0,0.0,0.0,0.0,0.0,0,1,85.297166,0.6,0.1,0.0,0
2854.11,260.838885,9500.0,2437.332725,12,1797.96,1056.15,0.0,1.0,0.0,0,51,176.283228,1.0,0.833333,0.916667,0
390.0,17.356961,2000.0,302.454171,12,90.0,300.0,0.0,0.0,0.0,0,7,74.667401,0.454545,0.083333,0.5,0
422.18,1897.672025,5500.0,2961.632199,12,422.18,0.0,0.0,0.0,0.0,0,12,440.30634,1.0,1.0,0.0,0
1005.52,1032.241153,3000.0,1866.265366,12,464.5,541.02,0.0,0.0,0.0,0,33,237.328382,1.0,0.5,0.833333,0
2132.93,3536.601227,11000.0,8251.146946,12,959.1,1173.83,5340.016172,0.0,0.75,20,74,834.025674,1.0,0.333333,1.0,0
284.72,21.580264,5000.0,344.161416,12,0.0,284.72,0.0,0.8,0.0,0,16,155.792859,0.909091,0.0,0.666667,0
0.0,4211.539631,10500.0,1288.287239,12,0.0,0.0,455.581546,0.0,0.083333,1,0,1164.178674,1.0,0.0,0.0,0
3244.16,1732.715258,11500.0,5674.185857,12,2480.85,763.31,0.0,0.0,0.0,0,29,563.827502,1.0,0.666667,0.5,0
2490.17,8939.461145,9500.0,3957.017497,12,905.17,1585.0,5309.949725,0.0,0.5,11,8,4951.58548,1.0,0.166667,0.416667,1
1098.31,36.567901,4800.0,0.0,12,1098.31,0.0,0.0,0.0,0.0,0,1,0.0,0.090909,0.083333,0.0,0
636.15,41.754778,8500.0,918.414211,12,636.15,0.0,0.0,0.181818,0.0,0,5,57.150516,0.181818,0.166667,0.0,0
3018.93,1937.246177,5000.0,3909.837604,12,1702.62,1316.31,0.0,0.166667,0.0,0,99,444.12429,1.0,1.0,1.0,0
1222.97,99.955082,19500.0,1142.077891,12,202.97,1020.0,0.0,1.0,0.0,0,16,185.657751,1.0,0.25,1.0,0
110.18,5135.604593,6000.0,1716.998424,12,0.0,110.18,6551.99521,0.0,0.333333,17,4,2463.472147,1.0,0.0,0.333333,1
0.0,214.896542,3000.0,2298.902197,12,0.0,0.0,1192.015721,0.2,0.083333,1,0,214.263752,0.636364,0.0,0.0,0
0.0,1543.287931,1800.0,548.589391,12,0.0,0.0,36.481832,0.0,0.083333,1,0,529.340488,1.0,0.0,0.0,0
983.77,601.92037,2400.0,389.411161,12,603.77,380.0,0.0,0.0,0.0,0,15,219.465695,1.0,0.416667,0.25,0
0.0,1261.05733,1500.0,866.865018,12,0.0,0.0,474.429843,0.0,0.25,3,0,354.381003,1.0,0.0,0.0,0
423.24,85.285023,11000.0,296.01675,8,287.0,136.24,0.0,0.0,0.0,0,9,134.448872,0.75,0.375,0.375,0
6079.5,1903.688611,7300.0,18552.39489,12,4719.5,1360.0,10227.22894,0.416667,0.25,22,31,762.263884,1.0,0.25,0.666667,0
439.38,813.068705,1200.0,237.996469,12,439.38,0.0,727.658311,0.0,0.25,8,2,265.708814,1.0,0.083333,0.0,1
1207.25,1279.325142,1200.0,1282.705869,12,0.0,1207.25,0.0,0.0,0.0,0,59,1300.596775,1.0,0.0,1.0,1
259.13,237.669312,2300.0,2680.635587,12,259.13,0.0,0.0,0.25,0.0,0,1,2503.374595,1.0,0.083333,0.0,0
1627.69,5747.761139,5500.0,2507.704747,12,0.0,1627.69,0.0,0.0,0.0,0,49,7490.453967,1.0,0.0,1.0,1
0.0,7760.940543,8000.0,2845.010795,12,0.0,0.0,3423.085934,0.0,0.5,10,0,2459.741299,1.0,0.0,0.0,0
0.0,6388.108487,8000.0,10973.14532,12,0.0,0.0,3768.696678,0.083333,0.25,3,0,2384.817152,1.0,0.0,0.0,0
5749.96,426.372628,12000.0,5711.540654,12,5439.96,310.0,0.0,0.833333,0.0,0,50,202.73209,1.0,1.0,0.25,0
1490.94,8806.866629,9000.0,2116.662516,12,0.02,1490.92,2813.063846,0.0,0.166667,4,25,3598.719728,1.0,0.166667,1.0,1
0.0,282.934373,3000.0,0.0,12,0.0,0.0,2333.150712,0.0,0.083333,1,0,0.0,0.181818,0.0,0.0,0
5068.88,1128.229387,4500.0,3904.568067,12,3529.88,1539.0,0.0,0.083333,0.0,0,76,373.931063,1.0,1.0,1.0,0
1067.28,2045.541408,2000.0,2021.775795,12,0.0,1067.28,0.0,0.0,0.0,0,30,3073.416298,1.0,0.0,1.0,1
64.12,8.520292,7000.0,176.600545,12,64.12,0.0,0.0,0.0,0.0,0,2,76.462301,0.545455,0.166667,0.0,0
6855.59,11278.95243,18500.0,4868.088671,12,2762.92,4092.67,0.0,0.0,0.0,0,39,2861.890896,1.0,0.75,0.833333,0
1631.0,143.443832,2500.0,2550.799492,12,0.0,1631.0,0.0,1.0,0.0,0,7,157.269321,0.636364,0.0,0.583333,0
180.91,241.223955,1400.0,802.858576,12,180.91,0.0,0.0,0.0,0.0,0,6,220.455533,0.909091,0.166667,0.0,0
0.0,1528.571561,1600.0,353.582373,12,0.0,0.0,172.931118,0.0,0.166667,2,0,559.030296,1.0,0.0,0.0,1
136.88,12474.72954,14000.0,3519.008859,12,0.0,136.88,515.147607,0.0,0.166667,2,2,3430.627754,1.0,0.0,0.166667,0
0.0,566.147105,2000.0,1177.661577,12,0.0,0.0,187.572355,0.0,0.083333,1,0,190.365154,1.0,0.0,0.0,0
343.21,1077.606225,1500.0,930.328071,12,343.21,0.0,1609.900552,0.0,0.333333,8,4,3245.693485,0.727273,0.25,0.0,1
16.5,1.838084,6000.0,57.595083,12,16.5,0.0,0.0,0.0,0.0,0,1,67.1925,0.272727,0.083333,0.0,1
5708.18,507.144348,4000.0,5589.952268,12,4584.78,1123.4,0.0,1.0,0.0,0,47,232.131169,1.0,0.75,0.75,0
42.3,816.82453,6000.0,361.853722,10,42.3,0.0,3967.709973,0.0,0.2,5,1,645.320421,0.3,0.1,0.0,1
46.67,1526.506915,1800.0,338.413344,12,46.67,0.0,0.0,0.0,0.0,0,1,642.547142,1.0,0.083333,0.0,1
0.0,7957.017218,9000.0,677.144841,12,0.0,0.0,4909.937494,0.0,0.25,4,0,27631.45072,1.0,0.0,0.0,1
699.12,79.189929,2500.0,697.977603,12,0.0,699.12,0.0,0.583333,0.0,0,24,183.858351,1.0,0.0,1.0,0
245.39,497.908027,4000.0,328.796655,12,0.0,245.39,0.0,0.0,0.0,0,7,165.308304,1.0,0.0,0.5,0
98.0,681.95925,4000.0,192.369983,12,98.0,0.0,0.0,0.0,0.0,0,2,221.375942,1.0,0.166667,0.0,1
857.36,1535.248256,6550.0,3239.629759,12,857.36,0.0,0.0,0.083333,0.0,0,13,411.871046,1.0,1.0,0.0,0
2747.12,1508.513765,5000.0,4730.374245,12,1247.12,1500.0,246.046033,0.1,0.083333,1,4,481.558276,0.818182,0.083333,0.166667,0
11147.33,11209.37076,11000.0,7932.77402,12,1137.4,10009.93,2728.576925,0.0,0.166667,8,126,17494.90735,1.0,0.25,1.0,1
600.0,201.3504,1000.0,249.066308,12,0.0,600.0,0.0,0.0,0.0,0,6,184.776562,1.0,0.0,0.416667,0
0.0,2502.264409,10000.0,541.308981,12,0.0,0.0,2368.872642,0.0,0.083333,2,0,724.956358,1.0,0.0,0.0,1
255.12,4543.789386,8500.0,1703.332126,12,5.0,250.12,0.0,0.0,0.0,0,11,1121.510137,1.0,0.25,0.5,0
1221.53,918.342234,1200.0,1421.035206,6,1180.0,41.53,1078.788118,0.25,0.166667,7,2,106.039362,1.0,0.166667,0.166667,0
0.0,5066.744231,13000.0,1336.016317,12,0.0,0.0,1974.503664,0.0,0.25,6,0,1606.963379,1.0,0.0,0.0,1
780.64,2259.431829,3500.0,663.553502,12,199.65,580.99,1227.555485,0.0,0.333333,6,22,483.836254,1.0,0.166667,0.833333,0
1532.1,437.789873,5000.0,1834.368953,12,223.0,1309.1,0.0,0.0,0.0,0,14,212.770698,1.0,0.166667,0.666667,0
778.33,2025.162877,2000.0,1411.329676,12,0.0,778.33,0.0,0.0,0.0,0,28,1430.50774,1.0,0.0,0.916667,1
964.06,3770.560441,6000.0,565.71913,8,260.0,704.06,5140.287889,0.0,0.625,24,8,1241.283569,0.875,0.125,0.75,1
1667.13,140.730723,13000.0,1669.260634,12,1063.14,603.99,0.0,0.25,0.0,0,38,208.701639,1.0,0.916667,0.833333,0
